"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"CHM00054511","BEIJING, CH","2012-02-23","36","44","27"
"CHM00054511","BEIJING, CH","2012-02-24","33","41","26"
"CHM00054511","BEIJING, CH","2012-02-25","33","40","26"
"CHM00054511","BEIJING, CH","2012-02-26","34","44","26"
"CHM00054511","BEIJING, CH","2012-02-27","33","44","23"
"CHM00054511","BEIJING, CH","2012-02-28","37","47","27"
"CHM00054511","BEIJING, CH","2012-02-29","38","49","27"
"CHM00054511","BEIJING, CH","2012-03-01","36","42","32"
"CHM00054511","BEIJING, CH","2012-03-02","35","37","33"
"CHM00054511","BEIJING, CH","2012-03-03","34","38","31"
"CHM00054511","BEIJING, CH","2012-03-04","34","42","28"
"CHM00054511","BEIJING, CH","2012-03-05","34","41","28"
"CHM00054511","BEIJING, CH","2012-03-06","41","51","31"
"CHM00054511","BEIJING, CH","2012-03-07","42","52","32"
"CHM00054511","BEIJING, CH","2012-03-08","33","43","26"
"CHM00054511","BEIJING, CH","2012-03-09","34","44","24"
"CHM00054511","BEIJING, CH","2012-03-10","35","44","29"
"CHM00054511","BEIJING, CH","2012-03-11","32","41","24"
"CHM00054511","BEIJING, CH","2012-03-12","37","49","22"
"CHM00054511","BEIJING, CH","2012-03-13","43","58","26"
"CHM00054511","BEIJING, CH","2012-03-14","46","55","37"
"CHM00054511","BEIJING, CH","2012-03-15","41","51","27"
"CHM00054511","BEIJING, CH","2012-03-16","45","56","38"
"CHM00054511","BEIJING, CH","2012-03-17","39","47","36"
"CHM00054511","BEIJING, CH","2012-03-18","35","42","30"
"CHM00054511","BEIJING, CH","2012-03-19","37","44","33"
"CHM00054511","BEIJING, CH","2012-03-20","40","52","31"
"CHM00054511","BEIJING, CH","2012-03-21","45","56","33"
"CHM00054511","BEIJING, CH","2012-03-22","46","53","42"
"CHM00054511","BEIJING, CH","2012-03-23","46","55","37"
"CHM00054511","BEIJING, CH","2012-03-24","51","59","36"
"CHM00054511","BEIJING, CH","2012-03-25","48","59","35"
"CHM00054511","BEIJING, CH","2012-03-26","52","66","37"
"CHM00054511","BEIJING, CH","2012-03-27","60","75","41"
"CHM00054511","BEIJING, CH","2012-03-28","60","69","50"
"CHM00054511","BEIJING, CH","2012-03-29","60","74","49"
"CHM00054511","BEIJING, CH","2012-03-30","51","63","45"
"CHM00054511","BEIJING, CH","2012-03-31","51","57","43"
"CHM00054511","BEIJING, CH","2012-04-01","46","54","38"
"CHM00054511","BEIJING, CH","2012-04-02","46","51","43"
"CHM00054511","BEIJING, CH","2012-04-03","53","68","37"
"CHM00054511","BEIJING, CH","2012-04-04","60","68","40"
"CHM00054511","BEIJING, CH","2012-04-05","57","67","43"
"CHM00054511","BEIJING, CH","2012-04-06","57","74","44"
"CHM00054511","BEIJING, CH","2012-04-07","54","70","37"
"CHM00054511","BEIJING, CH","2012-04-08","64","78","53"
"CHM00054511","BEIJING, CH","2012-04-09","67","80","53"
"CHM00054511","BEIJING, CH","2012-04-10","66","74","61"
"CHM00054511","BEIJING, CH","2012-04-11","59","67","51"
"CHM00054511","BEIJING, CH","2012-04-12","65","79","53"
"CHM00054511","BEIJING, CH","2012-04-13","68","81","49"
"CHM00054511","BEIJING, CH","2012-04-14","71","86","52"
"CHM00054511","BEIJING, CH","2012-04-15","67","80","56"
"CHM00054511","BEIJING, CH","2012-04-16","61","71","49"
"CHM00054511","BEIJING, CH","2012-04-17","66","78","54"
"CHM00054511","BEIJING, CH","2012-04-18","67","73","62"
"CHM00054511","BEIJING, CH","2012-04-19","58","69","56"
"CHM00054511","BEIJING, CH","2012-04-20","58","61","54"
"CHM00054511","BEIJING, CH","2012-04-21","56","62","52"
"CHM00054511","BEIJING, CH","2012-04-22","62","71","52"
"CHM00054511","BEIJING, CH","2012-04-23","66","76","59"
"CHM00054511","BEIJING, CH","2012-04-24","60","69","56"
"CHM00054511","BEIJING, CH","2012-04-25","63","68","58"
"CHM00054511","BEIJING, CH","2012-04-26","62","76","46"
"CHM00054511","BEIJING, CH","2012-04-27","67","74","58"
"CHM00054511","BEIJING, CH","2012-04-28","61","68","54"
"CHM00054511","BEIJING, CH","2012-04-29","61","70","50"
"CHM00054511","BEIJING, CH","2012-04-30","62","75","53"
"CHM00054511","BEIJING, CH","2012-05-01","67","73","61"
"CHM00054511","BEIJING, CH","2012-05-02","72","87","57"
